player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Gonzalo Jordy Plata Jiménez,31152,1.941420254430909,1.6666666666666667,5.833333333333333,2.157133616034343,33,6,1,0.12831944444444446,3.98955455367447,7.47,1.68,4.2,2.9,0.9996210683294978,0.3675323449514183,9.809735834476022
Piero Martín Hincapié Reyna,38004,2.8294138900030354,0.2727272727272727,5.6,3.1437932111144837,44,5,0,0.4223125,0,6.61,5.87,0.0,0,0.9993293240793709,0.6912433139597502,0
Enner Remberto Valencia Lastra,28559,1.673711129075554,1.380952380952381,6.5,1.8596790323061716,21,8,5,0.245234375,6.019026606142807,10.0,5.89,0.7,4.58,0.9999621988014743,0.6123961236498161,9.84546390441169
Denzel Dumfries,8125,1.9704219443535647,0.9333333333333333,5.2,2.1893577159484052,30,5,0,0.38617833333333323,0,7.82,1.48,2.56,0,0.9997222848536975,0.5304785416533797,0
Davy Klaassen,4318,1.3719811958102244,1.2307692307692308,7.5,1.5244235509002488,26,2,0,0.36063125,0,9.99,2.15,4.84,0,0.9999572893552209,0.3821109058215114,0
Steven Bergwijn,8259,0.6150007826243623,0.1875,2.5,0.6833342029159581,16,2,0,0.2357625,0,7.62,0.53,4.92,0,0.9994411291420771,0.3494344042111529,0
Felix Eduardo Torres Caicedo,30111,3.8667552392522846,0.34375,4.5,4.296394710280316,64,2,0,0.1428583333333333,0,5.0,5.01,4.22,0,0.9978466670568404,0.3696216503389428,0
Angelo Smit Preciado Quiñónez,37737,2.6755046760264163,1.7837837837837838,0.0,2.9727829733626843,37,2,3,0.39012916666666664,4.189759234481422,5.93,5.53,0.0,3.66,0.9987360660272793,0.6845675565350426,8.201532321323006
Daley Blind,3311,2.1680533495093455,0.3939393939393939,5.0,2.408948166121495,66,4,0,0.22760729166666666,0,10.0,6.14,3.54,0,0.9999667721075369,0.43055776887876906,0
Michael Steveen Estrada Martínez,34396,2.380513657356988,1.0,6.8,2.645015174841098,17,5,2,0.22655999999999996,4.384928738407947,9.86,5.75,10.0,7.46,0.9999657022528985,0.1280626778817231,9.796926530057112
Nathan Aké,3306,1.6634542996954396,0.5,3.6,1.8482825552171551,82,5,0,0.28340666666666664,0,8.87,3.07,4.39,0,0.9998840864410381,0.39146996425837777,0
Jurriën David Norman Timber,21809,2.100594418302145,0.5,6.5,2.333993798113494,64,6,0,0.38237777777777776,0,3.71,1.14,8.48,0,0.9865643350280443,0.20063559894066585,0
Teun Koopmeiners,7891,2.107025762644885,0.32432432432432434,5.666666666666667,2.341139736272095,37,3,1,0.2568930555555556,2.2944831681667686,9.2,3.1,3.24,5.0,0.9999269893293556,0.45630426876820973,4.897958834980259
Frenkie de Jong,8118,1.4054953612479353,0.410958904109589,4.166666666666667,1.561661512497706,73,6,0,0.27252708333333336,0,2.57,7.92,0.0,0,0.9508114072260663,0.6595334184915791,0
Virgil van Dijk,3669,3.2512444491908647,0.6181818181818182,6.75,3.612493832434294,55,4,0,0.37933645833333335,0,5.95,5.27,1.45,0,0.9989318898596194,0.5979281725512147,0
Cody Mathès Gakpo,20750,2.044292173151233,0.85,1.3333333333333333,2.271435747945814,20,3,1,0.3666916666666667,10.0,9.2,3.75,4.13,7.84,0.999927109983205,0.4268395504437683,9.98770855716243
Pervis Josué Estupiñán Tenorio,24085,1.9605567697876123,1.3559322033898304,6.75,2.178396410875125,59,4,2,0.3799416666666666,6.367891463233922,6.2,5.27,2.57,4.56,0.9987200915416498,0.528345733892762,9.713296978088472
Moisés Isaac Caicedo Corozo,37726,1.805298907893421,1.290909090909091,8.333333333333334,2.0058876754371346,55,6,2,0.27057500000000007,3.871202752780048,6.86,3.95,4.66,10.0,0.9992771265818635,0.37238925847925197,9.896497370274101
Hernán Ismael Galíndez,37522,5.935234503801844,0.2,0,6.59470500422427,20,0,0,0,0,0.81,9.02,0,0,0.945976913811298,0.5981830081457187,0
Jackson Gabriel Porozo Vernaza,51969,1.9375135737064513,0.5405405405405406,7.5,2.152792859673835,37,2,0,0.2522916666666667,0,0.0,5.93,4.29,0,0.6690367972124895,0.39034772917306326,0
Jhegson Sebastián Méndez Carabalí,23830,2.1323805515798555,0.49206349206349204,6.0,2.369311723977618,63,1,0,0.10972500000000006,0,7.27,2.89,7.63,0,0.9995479250561325,0.19305370463600735,0
Andries Noppert,8326,4.980795933841803,0.45454545454545453,0,5.534217704268671,44,0,0,0,0,1.44,1.44,0,0,0.9585196810006092,0.5981830081457187,0
Memphis Depay,2988,2.2818826956746,0.0,6.0,2.535425217416222,12,2,0,0.16868958333333334,0,9.65,9.65,7.94,0,0.9999546289802246,0.1897089997966459,0
Steven Berghuis,7745,2.1277531502756872,0.625,4.0,2.3641701669729858,16,3,0,0.26541944444444443,0,8.06,0.65,5.0,0,0.9997880092009148,0.35134058072861996,0
Jeremy Leonel Sarmiento Morante,40211,4.090313747137324,1.9,0.0,4.5447930523748035,10,2,0,0.31626666666666675,0,0.0,5.0,8.48,0,0.8205412017108199,0.19058659331496908,0
Wout Weghorst,7829,0.8654207593752525,0.0,5.0,0.9615786215280584,2,2,0,0.3229666666666666,0,7.27,2.13,3.37,0,0.9992794181286729,0.46397637374246525,0
Marten de Roon,6994,1.4629448191600347,0.0,9.0,1.6254942435111497,9,2,0,0.15962708333333336,0,7.02,6.07,7.41,0,0.9992583854266861,0.2097714981745875,0
Kevin José Rodríguez Cortez,348757,1.2266645123136728,0.0,7.5,1.3629605692374143,1,2,0,0.18533958333333334,0,9.32,9.32,8.43,0,0.999910025373283,0.17364235738279132,0
Romario Andrés Ibarra Mina,12803,2.586990628569114,2.5,0,2.8744340317434602,2,0,0,0,0,8.31,2.83,0,0,0.999869308510969,0.5981830081457187,0
