match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3857267,86a8153b-0447-48c7-8e2a-cada22215731,33.04041481140703,33.04594944275097,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,40.36079802158716,43.06505689133272,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,41.647516654026035,56.70845333017723,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,46.28183746045244,20.840119748353253,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,49.76052252881453,41.20995832346877,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,57.537554710845825,30.76662820383705,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,58.97162633828969,52.03477465823573,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,60.5602411754864,28.902484245474312,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,61.0,40.099998474121094,True,False,True,1,0,0,31152.0,Gonzalo Jordy Plata Jiménez,19.0,Ecuador
3857267,86a8153b-0447-48c7-8e2a-cada22215731,61.06824187262471,75.7137273215613,True,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,61.53842921482152,30.77675364416867,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,63.033304344294095,57.244962476629425,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,65.14521672625978,19.18552982912542,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,66.67723592380538,48.540066028764336,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,68.11191332008248,32.475040285442034,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,71.52879599007164,40.190068643206864,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,78.4028197511433,8.616436262469911,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,80.82220284892568,59.06504879177128,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,84.6264336803402,32.1221170971364,False,False,False,1,0,0,,,,
3857267,86a8153b-0447-48c7-8e2a-cada22215731,85.50196483834837,43.18546859383101,False,False,False,1,0,0,,,,
3857267,77a0bf33-171c-42b2-9cff-ed154b4c8f6f,31.899999618530273,28.399999618530273,True,False,True,1,0,2,38004.0,Piero Martín Hincapié Reyna,3.0,Ecuador
3857267,77a0bf33-171c-42b2-9cff-ed154b4c8f6f,38.39439838165768,41.08309918411674,True,False,False,1,0,2,,,,
