player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Pablo Martín Páez Gavira,133353,9.277175723273105,1.2,7.25,2.7717572327310527,45,4,0,0.3445135416666667,0,5.94,5.94,9.08,0,0.9996107591505358,0.17207231116367094,0
Pau Francisco Torres,6892,9.19914103567186,0.43157894736842106,10.0,1.9914103567186152,190,1,0,0.04542499999999999,0,0.0,0.0,6.94,0,0.88316044378561,0.21123446821747238,0
César Azpilicueta Tanco,3957,9.167798211257239,0.6301369863013698,8.0,1.6779821125723928,73,1,0,0.4200833333333333,0,6.17,5.12,0.0,0,0.9996149397678261,0.6907834433609471,0
Rodrigo Hernández Cascante,6765,9.243287388310662,0.660377358490566,8.0,2.432873883106641,212,1,0,0.001787499999999997,0,0.0,7.15,0.0,0,0.8915619787227678,0.5985980593793223,0
Pedro González López,30486,9.21620567945825,1.0852713178294573,5.0,2.162056794582507,129,2,0,0.05274375000000006,0,7.15,5.72,7.08,0,0.9998632824378103,0.2065383680959456,0
Sergio Busquets i Burgos,5203,9.182673880178578,0.7567567567567568,7.5,1.8267388017857542,74,2,1,0.12625,2.2861449727010394,6.8,6.8,8.57,3.28,0.9997951303434607,0.1607562089992327,4.971715816203376
Álvaro Borja Morata Martín,3477,9.32552632348118,0.4666666666666667,0.0,3.255263234811788,15,1,3,0.3456666666666666,8.992764474684535,9.09,9.09,7.04,7.63,0.9999815781707515,0.2586960582527992,9.873550703717154
Alejandro Balde Martínez,39161,9.197917491220629,0.5555555555555556,8.5,1.979174912206274,63,6,0,0.3540923611111111,0,6.33,2.9,7.54,0,0.9996845708158963,0.23660816921165595,0
Shogo Taniguchi,37215,9.206416045447618,0.5666666666666667,6.0,2.0641604544761756,30,1,0,0.20999166666666666,0,7.99,4.9,7.99,0,0.9999361309032633,0.19393035430150662,0
Nicholas Williams Arthuer,68574,9.179099838096791,1.2,7.333333333333333,1.7909983809679029,25,3,0,0.2529861111111111,0,7.7,4.93,8.87,0,0.9999143335216091,0.1671154954791897,0
Junya Ito,23527,9.17861568284962,1.0,8.8,1.7861568284961933,24,5,1,0.2890575000000001,2.5568013989191756,7.8,7.8,0.0,6.75,0.9999213554812895,0.6631106556936248,4.892334292163527
Takefusa Kubo,31090,9.239201416980302,0.8888888888888888,10.0,2.3920141698030206,9,1,0,0.028099999999999976,0,8.07,0.65,6.26,0,0.9999447831449955,0.23832951769718624,0
Daniel Olmo Carvajal,16532,9.245260834961773,1.127659574468085,0,2.452608349617713,47,0,4,0,4.491507796335769,7.05,7.05,0,8.64,0.9998570099760637,0.5981830081457187,8.645459210961153
Hidemasa Morita,37221,9.191522352599968,0.5555555555555556,0,1.915223525999678,36,0,0,0,0,8.25,1.58,0,0,0.9999488705494651,0.5981830081457187,0
Daichi Kamada,9411,9.222067582458935,1.5384615384615385,5.5,2.220675824589365,13,2,1,0.68766875,4.026282895292478,6.79,4.46,8.76,5.0,0.9998130392616099,0.23897005530606152,9.849084552908632
Ao Tanaka,37208,9.177434748998989,1.3103448275862069,9.0,1.7743474899898735,29,1,1,0.09083749999999999,10.0,8.05,8.05,6.95,5.96,0.9999387714316409,0.21820495947551244,9.994238307452484
Unai Simón Mendibil,11748,0,0.3783783783783784,0,0,37,0,0,0,0,0.0,0.0,0,0,0.5042566539166193,0.5981830081457187,0
Ko Itakura,29595,9.2685836796635,1.5555555555555556,10.0,2.6858367966350003,18,4,1,0.21128333333333335,6.566083324347963,6.21,6.21,9.57,4.51,0.9996995649475965,0.13896021485464372,9.853013600472211
Maya Yoshida,3300,9.435363904113482,0.45454545454545453,7.5,4.353639041134812,22,4,0,0.2833510416666667,0,6.91,6.91,7.37,0,0.9998774173961013,0.23207682730936208,0
Yuto Nagatomo,5690,9.35182913496184,0.75,9.333333333333334,3.5182913496183916,12,3,0,0.5702861111111112,0,10.0,5.52,7.05,0,0.9999926900556126,0.3019004136768324,0
Shūichi Gonda,25719,9.701198370053435,0.9565217391304348,0,7.011983700534338,23,0,0,0,0,0.0,0.0,0,0,0.9471283166873876,0.5981830081457187,0
Daizen Maeda,30628,9.161451872402196,1.0,0.0,1.6145187240219634,7,2,0,0.1835895833333334,0,7.94,0.44,8.71,0,0.9999291786305053,0.1634607221163069,0
Kaoru Mitoma,37211,9.301238010956157,1.7272727272727273,2.0,3.012380109561572,11,1,0,0.5065666666666666,0,0.0,0.0,6.9,0,0.9047950684445734,0.29696230757833286,0
Ritsu Doan,8361,9.306152573928347,2.4285714285714284,0,3.0615257392834567,7,0,1,0,10.0,7.69,5.07,0,4.9,0.9999338220040046,0.5981830081457187,9.979630347738862
Daniel Carvajal Ramos,5721,9.20601050914908,0.11475409836065574,10.0,2.0601050914907795,61,1,0,0.06799999999999996,0,8.19,4.5,5.16,0,0.9999460973548232,0.30059662509912055,0
Ferrán Torres García,6748,9.14823291345501,0.7058823529411765,3.0,1.4823291345500753,17,3,0,0.4883541666666667,0,0.0,9.28,6.53,0,0.8754412817538108,0.3131126652417674,0
Takuma Asano,8949,9.150722994538684,0.0,8.333333333333334,1.5072299453868414,6,3,1,0.2998888888888889,2.4045623458329155,6.61,5.23,9.23,3.83,0.9997320179549097,0.1608182647180827,4.878131917293947
Marco Asensio Willemsen,5719,9.316257103187777,0.41379310344827586,10.0,3.162571031877757,29,1,3,0.20670000000000005,4.7437884646779755,9.46,9.46,10.0,10.0,0.9999868205695478,0.12593526228478047,9.886583665137001
Takehiro Tomiyasu,23730,9.264129298480379,0.0,0,2.641292984803779,4,0,0,0,0,6.17,6.17,0,0,0.9996627661077653,0.5981830081457187,0
Jordi Alba Ramos,5211,9.169286251171744,0.7678571428571429,0,1.6928625117174474,56,0,1,0,3.717999609984459,9.28,9.28,0,9.75,0.9999803120573343,0.5981830081457187,9.807986435685958
Anssumane Fati,30756,9.17391557986268,0.65,7.5,1.7391557986268045,20,2,0,0.297275,0,9.25,5.69,8.55,0,0.9999797900902752,0.18508058669263172,0
Wataru Endo,23721,9.236597068949127,0.0,0,2.365970689491265,2,0,0,0,0,6.05,6.05,0,0,0.9996041050397553,0.5981830081457187,0
