player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Riley McGree,33477,1.3003894219891077,1.0,6.0,1.878340276206489,20,1,0,0.5937666666666666,0,9.18,5.28,7.74,0,0.999910186517909,0.27081478169252393,0
Aaron Mooy,3281,1.478554157592876,0.7647058823529411,6.0,2.135689338745266,51,7,1,0.3470267857142857,2.257737916905356,6.71,6.71,7.92,5.91,0.9991100979436571,0.21848402017358282,4.9299158960262375
Aziz Eraltay Behich,5479,1.618135284229172,0.5952380952380952,4.0,2.3373065216643596,42,2,0,0.5481958333333332,0,8.02,8.02,8.43,0,0.9997566346551882,0.22980047259238223,0
Kye Rowles,33495,1.5826388773730529,0.696969696969697,4.75,2.2860339339832985,33,4,0,0.3221239583333334,0,8.28,8.28,6.02,0,0.999808217732958,0.30641490971835605,0
Montassar Omar Talbi,32450,2.0409805236397833,0.7586206896551724,7.333333333333333,2.948082978590797,58,6,1,0.37057777777777784,6.917517234435851,7.82,1.9,6.73,0.0,0.9997531831252744,0.2788641583681559,0
Issam Jebali,16352,1.239124051203988,1.2666666666666666,5.0,1.7898458517390938,15,7,0,0.1668148809523809,0,8.33,5.09,9.49,0,0.9997955074535718,0.13626806338898712,0
Aïssa Bilal Laïdouni,44955,1.4326422542852288,1.2903225806451613,7.333333333333333,2.069372145078664,31,3,0,0.42634861111111105,0,7.81,1.78,10.0,0,0.999689658113756,0.1512074632452527,0
Youssef Msakni,23910,1.646720418486338,1.288888888888889,4.833333333333333,2.378596160035821,45,6,6,0.34814097222222223,4.66329784846508,7.66,6.15,8.06,8.22,0.999671332323905,0.21266491203494375,8.21407952424253
Yassine Meriah,5651,1.9261687303999648,0.95,7.2,2.782243721688838,80,5,0,0.22319583333333334,0,6.59,6.7,0.0,0,0.9991727651380833,0.6487505925469375,0
Jackson Irvine,5490,1.2013424577910685,0.90625,4.666666666666667,1.735272439031544,32,6,1,0.4997180555555556,2.7004052737446798,7.28,6.35,6.69,10.0,0.9994260326396417,0.3067861920371543,4.958870251445625
Ali Abdi,30681,1.425043253575756,1.40625,3.25,2.0583958107205365,64,8,0,0.33309583333333337,0,10.0,10.0,8.35,0,0.9999616089150144,0.19829453628202576,0
