player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Emma Stina Blackstenius,10229,3.8617331139904887,1.2,10.0,3.8617331139904887,10,1,1,0.6782125,2.725176420225629,0.0,2.1,7.9,4.7,0.7932439498331747,0.2789932155536511,4.931364541695752
Ingrid Filippa Angeldal,62666,3.2381836744262817,1.1935483870967742,10.0,3.2419319912562674,62,1,4,0.5623583333333333,4.123148307946359,0.0,2.77,8.08,1.48,0.7570305071930745,0.24842511896450015,8.642337061099115
Magdalena Lilly Eriksson,4633,3.6271708049004654,1.318840579710145,3.5,3.6271708049004654,69,2,1,0.004412499999999994,2.674600245851353,4.95,0.05,8.58,7.93,0.9975047756940894,0.14518619607700844,4.981668827128207
Jonna Ann-Charlotte Andersson,10222,2.5396711569663917,1.9130434782608696,5.0,2.5396711569663917,69,2,1,0.5027937499999999,4.028351915557901,9.99,6.62,5.52,3.54,0.9999713208372867,0.37387683434529284,9.950470427225252
Kosovare Asllani,10220,3.454585231783919,2.5609756097560976,4.0,3.454585231783919,41,2,0,0.5435583333333334,0,0.0,1.49,0.0,0,0.7807027374586284,0.7156704945187031,0
Elin Ingrid Johanna Rubensson,10221,2.171587486862052,0.43902439024390244,5.625,2.207578458974345,41,8,1,0.36362135416666663,2.3045627274872302,3.18,3.18,0.0,3.39,0.977744536442701,0.6790111044667011,4.895819128277638
Amanda Ilestedt,26092,3.365852048450495,1.0,10.0,3.3707624230024194,68,1,5,0.018762500000000022,5.854544373462515,0.28,1.2,9.18,9.28,0.808074880731102,0.1288571355590803,7.935964041297007
Gun Nathalie Björn,26093,2.506576437962211,0.912621359223301,0,2.506576437962211,103,0,0,0,0,2.77,1.28,0,0,0.9712426740030717,0.5981830081457187,0
Johanna Rytting-Kaneryd,62710,2.6967443623988534,0.9090909090909091,8.5,2.6967443623988534,55,2,0,0.5177395833333334,0,4.55,3.07,7.31,0,0.9949340312757008,0.27789142781750253,0
Sibulele Cecilia Holweni,25745,1.6685406269001821,1.3703703703703705,5.285714285714286,1.6685406269001821,27,7,0,0.16384880952380954,0,2.47,2.4,5.6,0,0.9513944460980726,0.29663171461011895,0
Kholosa Biyana,25521,3.495628949360185,0.21212121212121213,8.285714285714286,3.5167427920242638,33,7,1,0.28484940476190473,2.494172954459728,2.34,1.22,10.0,3.13,0.9680737020778041,0.13448424710074536,4.82071289668078
Lebogang Ramalepe,25520,2.3761396034011844,1.0285714285714285,10.0,2.3761396034011844,35,1,0,0.2142,0,3.55,0.34,6.42,0,0.9855849364556412,0.26451932384086374,0
Jermaine Seoposenwe,25511,3.66294868801708,1.5925925925925926,8.0,3.66294868801708,27,4,1,0.3067052083333333,7.245730586888785,3.89,0.34,7.0,2.46,0.9933373307214102,0.2534565470837029,9.826649839869871
Zecira Musovic,62713,7.002069609762678,1.3636363636363635,0,7.279847387540456,22,0,0,0,0,0.0,2.87,0,0,0.9200284081109393,0.5981830081457187,0
Kaylin Swart,25746,5.730617299205007,1.2941176470588236,0,5.730617299205007,34,0,0,0,0,0.0,0.0,0,0,0.8779766517812047,0.5981830081457187,0
Fridolina Rolfö,10215,3.15615668286179,1.2,0,3.15615668286179,30,0,1,0,10.0,2.1,2.1,0,0.0,0.9573412525977082,0.5981830081457187,0
Hildah Tholakele Magaia,402126,1.5335512483258151,1.0909090909090908,0,1.5335512483258151,11,0,1,0,10.0,4.02,1.37,0,3.93,0.9878027406107256,0.5981830081457187,9.987323505671265
Bongeka Gamede,402119,3.8883116231227643,1.0,8.166666666666666,3.8883116231227643,18,6,0,0.08529930555555558,0,0.0,0.0,6.06,0,0.793224684422887,0.2580949344083706,0
Linda Maserame Motlhalo,5053,1.5808452058149958,1.15,8.666666666666666,1.5808452058149958,20,3,0,0.3605097222222223,0,2.65,2.65,8.34,0,0.9571632862758602,0.2029487483596093,0
Refiloe Jane,25516,3.568952445557412,1.088235294117647,6.5,3.568952445557412,34,2,1,0.2928854166666667,1.6373525767829742,4.87,1.96,6.85,2.44,0.9972262362133767,0.25815328336200494,4.970943343269378
Thembi Kgatlana,5052,2.673815058031602,2.923076923076923,1.0,2.673815058031602,13,1,4,0.4118916666666667,4.3139827733446925,2.91,4.29,6.71,5.0,0.978108484647048,0.2880004428410603,7.369211496121466
Bambanani Nolufefe Mbane,25747,5.17796902629242,0.625,8.777777777777779,5.17796902629242,16,9,1,0.06946527777777778,8.613234067218922,1.05,2.84,7.73,10.0,0.9404572834518604,0.18324162780514375,9.872638227456363
Gabriela de Jesus Thomas Salgado,402123,2.7638354325206187,1.8181818181818181,0,2.8128235100722203,11,0,0,0,0,0.0,0.0,0,0,0.7335622076784001,0.5981830081457187,0
Hanna Ulrika Bennison,34499,3.5266532948363927,1.2857142857142858,7.0,3.5266532948363927,14,1,0,0.008020833333333366,0,0.0,5.0,7.9,0,0.7749480401611125,0.16840128605239568,0
Mapula Nomvula Kgoale,402124,2.0562332533853915,1.2307692307692308,9.0,2.0562332533853915,13,1,1,0.2884875,2.002077157291206,10.0,7.61,7.19,2.01,0.999965571030048,0.24121526362536294,4.939896309607557
Olivia Alma Charlotta Schough,10205,3.3017095320528753,2.125,9.0,3.3017095320528753,16,1,0,0.348475,0,2.87,2.13,7.18,0,0.9808349205747391,0.2524602906753992,0
