match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,39.046728887905985,70.32815285574662,True,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,41.82173484078409,42.90941833422165,True,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,47.55736903995148,36.88991328605917,True,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,50.924781620248865,47.08282849095015,True,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,60.09465683734473,21.357832594117028,True,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,60.44492541206321,49.34849283991099,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,60.44833783310924,30.273000164919893,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,60.96654446990472,65.63016805298918,True,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,61.0,40.099998474121094,True,False,True,1,0,0,5094.0,Ifeoma Onumonu,6.0,Nigeria Women's
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,65.04905466035268,21.298295550065447,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,69.03070805772282,59.04523801838975,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,69.91039608544942,35.44416730558876,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,70.83353940860327,44.49790120296123,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,80.68461263655425,56.870707646762085,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,83.23403046076778,34.05456145048934,False,False,False,1,0,0,,,,
3893809,14b1e2e2-0979-4241-96b3-3def2a5db760,84.53721012798127,45.63818976135491,False,False,False,1,0,0,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,29.651687574284523,39.50992846377731,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,36.10350373163462,63.94570257578035,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,39.6212729614539,36.47695195922768,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,44.79999923706055,30.100000381469727,True,False,True,1,0,1,25469.0,Halimatu Ibrahim Ayinde,18.0,Nigeria Women's
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,49.25493848625115,41.12376699475943,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,55.04760603547321,40.88280570089126,False,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,55.71470057468103,25.546602967976447,False,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,59.52214049437623,32.94880289715198,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,59.60547396753657,13.414809712299196,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,60.31210317125103,54.892926846759295,True,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,61.43335139408788,14.895970623919219,False,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,64.46240255892003,52.16737528104138,False,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,67.24340686828616,37.96356804703971,False,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,67.39954796971509,26.328565647914367,False,False,False,1,0,1,,,,
3893809,10626aaf-1faa-4e0e-b1e2-4290f659b96e,77.60489212489496,50.73536307067139,False,False,False,1,0,1,,,,
3893809,bc5033ba-ec86-4b69-89b1-81171c39cc5a,29.651687574284523,39.50992846377731,True,False,False,1,0,1,,,,
3893809,bc5033ba-ec86-4b69-89b1-81171c39cc5a,36.10350373163462,63.94570257578035,True,False,False,1,0,1,,,,
3893809,bc5033ba-ec86-4b69-89b1-81171c39cc5a,39.6212729614539,36.47695195922768,True,False,False,1,0,1,,,,
