player_name,player_id,avg_packing,avg_passes_until_shot_pass,avg_passes_until_shot_duel,avg_area_rating,total_passes,total_duels,total_shots,avg_duel_area_rating,avg_shot_accuracy,avg_pressure_pass,overplayed_pressure,avg_pressure_duel,avg_pressure_shot,expected_pass_success,expected_duel_success,expected_goal_success
Yui Hasegawa,25632,2.5335709534004436,1.5128205128205128,8.0,2.5335709534004436,78,1,1,0.2665,3.8169002577973403,5.33,5.77,3.58,10.0,0.9975185268741267,0.43729740841106723,9.841141175237084
Ayaka Yamashita,25627,6.523214995865648,1.1666666666666667,0,6.814881662532315,24,0,0,0,0,4.28,0.14,0,0,0.9982674935902914,0.5981830081457187,0
Margaret Belemu,131616,2.1464984717581865,1.126984126984127,10.0,2.1464984717581865,63,1,0,0.7210833333333333,0,7.89,6.92,3.79,0,0.999749148883847,0.5334115642746273,0
Moeka Minami,25638,2.6677910102101703,1.3733333333333333,9.0,2.6677910102101703,75,1,0,0.4067,0,5.61,3.24,2.6,0,0.9981706248273382,0.5328908194614161,0
Jun Endo,25608,2.1500987033012486,1.6973684210526316,8.5,2.1500987033012486,76,2,2,0.5200020833333333,6.667653918132608,8.94,5.21,2.98,2.21,0.999910245314363,0.5361607595317928,9.94643798295106
Mina Tanaka,85500,3.8871402894010814,1.1153846153846154,8.5,3.8871402894010814,26,2,5,0.259325,5.618102635896066,6.14,5.03,3.06,8.74,0.9992563161549743,0.4682303116982396,8.83255317174353
Fuka Nagano,299860,2.6441008411484845,1.3529411764705883,7.0,2.6441008411484845,85,4,1,0.49788125000000005,5.28214197936803,7.54,7.54,0.99,3.98,0.9997064523100482,0.6520330765284243,9.910594529774448
Evarine Susan Katongo,131631,1.845705257788831,0.5483870967741935,10.0,1.845705257788831,62,2,0,0.13802916666666668,0,3.68,2.41,0.0,0,0.9844806118908468,0.6297778205178024,0
Susan Banda,401939,2.4154543068948673,0.2916666666666667,9.5,2.4154543068948673,48,4,0,0.4879312500000001,0,6.1,5.13,1.38,0,0.9986895977017202,0.6270329875592593,0
Martha Tembo,131694,1.1085597149790032,0.7142857142857143,0,1.1085597149790032,63,0,0,0,0,0.0,10.0,0,0,0.5993178239996523,0.5981830081457187,0
