match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,35.11297007210849,45.230377223193216,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,40.40281979567596,63.014852247214186,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,43.07056558973978,37.43369367833346,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,48.65982085081871,42.91884059279533,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,57.8760552395562,26.347565302772416,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,60.3683043279193,16.45391013908408,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,61.0,40.099998474121094,True,False,True,1,0,0,24881.0,Asisat Lamina Oshoala,8.0,Nigeria Women's
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,61.18186287947195,28.86459051818855,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,66.19296842446121,64.98154287761977,True,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,70.64092007980062,55.04804203002331,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,71.80478767519645,43.08898596168092,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,72.81189914690782,23.558425288654803,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,75.78448504174077,30.282572777250493,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,81.30221535430974,60.4970590043636,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,85.36347476977608,40.11452429006491,False,False,False,1,0,0,,,,
3893824,3ab052ef-884e-4855-b2a5-2d22cff20e45,86.94250917466996,51.65230252266663,False,False,False,1,0,0,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,33.525174744759425,46.18211526832175,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,39.603164537985165,63.994407251172376,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,43.04953470350489,37.44782788836966,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,48.0,43.79999923706055,True,False,True,1,0,1,50020.0,Antionette Oyedupe Payne,7.0,Nigeria Women's
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,58.09826130894246,26.119852003067393,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,58.344213756031756,32.92014464186774,False,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,60.530762890113316,17.16008243103326,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,60.92982332324476,40.42833341082406,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,67.79720261059089,56.73105788688312,False,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,68.0797366579475,66.0861478369264,True,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,69.08886647269767,43.5736836924407,False,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,69.74118646934468,24.447501340791945,False,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,73.59025530633161,31.506607225230823,False,False,False,1,0,1,,,,
3893824,a0899aa6-8bad-4a40-b637-339336a48b27,79.20921890312091,61.830821867783385,False,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,33.525174744759425,46.18211526832175,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,39.603164537985165,63.994407251172376,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,43.04953470350489,37.44782788836966,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,48.0,43.79999923706055,True,False,True,1,0,1,50020.0,Antionette Oyedupe Payne,7.0,Nigeria Women's
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,58.09826130894246,26.119852003067393,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,58.344213756031756,32.92014464186774,False,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,60.530762890113316,17.16008243103326,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,60.92982332324476,40.42833341082406,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,67.79720261059089,56.73105788688312,False,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,68.0797366579475,66.0861478369264,True,False,False,1,0,1,,,,
3893824,f35477d7-0ff5-4851-98ee-2bfe0a075408,69.08886647269767,43.5736836924407,False,False,False,1,0,1,,,,
