match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,46.89190711010218,42.6007669036595,True,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,47.814573523597176,34.52157008399889,True,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,50.10118527703048,68.67119335145573,True,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,56.584613056142246,29.23444832432206,True,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,60.151652350816775,28.656768512849865,False,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,60.30409947565736,19.913316283987022,True,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,60.342202068733826,49.24039263560395,True,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,60.96872367477094,60.10338317355785,False,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,61.0,40.099998474121094,True,False,True,1,0,0,25541.0,Valentina Giacinti,9.0,Italy Women's
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,61.56330547732878,20.287668281479483,False,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,70.1062443573899,36.818577310327974,False,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,75.05011582342125,31.83117227249356,False,False,False,1,0,0,,,,
3893831,a5975c9e-4fd6-4853-8905-d615ad728e4f,76.3093254920166,42.79049647539168,False,False,False,1,0,0,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,37.64744757750633,63.21079992003299,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,46.0,48.900001525878906,True,False,True,1,0,1,32162.0,Arianna Caruso,18.0,Italy Women's
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,46.18223879172514,40.93019219673181,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,52.15282566332691,78.33006873499248,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,56.11387095822013,39.66562135534183,False,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,59.1006146850887,67.13649484322005,False,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,59.83505771683433,35.60370854118683,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,60.08934600674227,28.043410487916873,False,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,62.46411734029768,58.58498924261206,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,63.10013606826827,25.79452212594908,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,64.60978076940702,47.38117734544698,True,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,66.90194590127616,45.36621843338226,False,False,False,1,0,1,,,,
3893831,43dd8c91-f975-44b2-9ab0-abf649088371,72.7944755373187,51.39572422231085,False,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,37.64744757750633,63.21079992003299,True,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,46.0,48.900001525878906,True,False,True,1,0,1,32162.0,Arianna Caruso,18.0,Italy Women's
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,46.18223879172514,40.93019219673181,True,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,52.15282566332691,78.33006873499248,True,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,56.11387095822013,39.66562135534183,False,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,59.1006146850887,67.13649484322005,False,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,59.83505771683433,35.60370854118683,True,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,60.08934600674227,28.043410487916873,False,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,62.46411734029768,58.58498924261206,True,False,False,1,0,1,,,,
3893831,8a13721b-94c5-469f-b6f0-e6bc86e165eb,63.10013606826827,25.79452212594908,True,False,False,1,0,1,,,,
