match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,47.945226512317696,34.11871281837397,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,48.44624324766807,42.60046523082558,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,50.57918030335377,8.456452564755658,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,51.90543123539458,66.73791791182938,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,55.955254703826206,20.303965243835165,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,60.53936641421643,55.266644346639424,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,60.64183583928802,23.145394052509694,True,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,61.0,40.099998474121094,True,False,True,1,0,0,401733.0,Sarina Isabel Calpo Bolden,7.0,Philippines Women's
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,61.0473762830978,28.762540084340635,False,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,61.30099022331639,53.46569723580196,False,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,61.880421979753464,19.522233540536313,False,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,67.64156247841643,31.214441442766073,False,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,69.59440984427903,49.01823445598129,False,False,False,1,0,0,,,,
3893803,28194f1b-e018-44b0-a034-f25a7feb478b,71.639369099677,40.892698323606474,False,False,False,1,0,0,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,46.1587161257728,38.03636847297034,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,47.0,45.0,True,False,True,1,0,2,401732.0,Jaclyn Katrina Demis Sawicki,4.0,Philippines Women's
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,50.49738122341584,11.397961035886574,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,51.66824136563764,73.21396365852712,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,55.201886815883476,38.36446266767016,False,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,55.78371721030915,56.28032834324885,False,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,56.98478605851529,24.577072323247044,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,59.10478638353041,23.97803810555032,False,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,60.650598744326366,59.84528400313639,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,62.06373302010368,27.971332935046625,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,62.5721913072303,45.555319129727586,True,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,63.81775203882742,52.63083658273746,False,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,65.10970041616093,33.9200304767345,False,False,False,1,0,2,,,,
3893803,e9fc58af-bc58-4f95-a5c9-664e4262df74,66.65866368199929,44.261948736724186,False,False,False,1,0,2,,,,
3893803,09ec8470-ac19-41b7-a8fb-f4732213b894,46.1587161257728,38.03636847297034,True,False,False,1,0,2,,,,
3893803,09ec8470-ac19-41b7-a8fb-f4732213b894,47.0,45.0,True,False,True,1,0,2,401732.0,Jaclyn Katrina Demis Sawicki,4.0,Philippines Women's
