match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,41.49399773327258,52.099223586385385,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,42.080939961649065,34.061419709890906,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,44.295086252947854,21.734113373001485,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,47.733635544305756,43.92884673964958,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,50.770211656797514,36.916347183867025,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,55.244469617506226,71.9020829797214,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,60.20177640603135,18.831316727393727,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,60.25051025482341,28.759400190395986,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,60.25859180664729,55.837919458601554,True,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,61.0,40.099998474121094,True,False,True,1,0,0,15178.0,Alexandra Popp,11.0,Germany Women's
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,61.26720113053003,50.814305499076234,False,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,70.86228804851889,42.40751582614017,False,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,71.71873263702695,23.526636138961194,False,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,73.21194271403083,31.8256437371327,False,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,73.66172006319893,56.85704417712861,False,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,75.6515502266838,37.55841907906785,False,False,False,1,0,0,,,,
3893833,5f1a3e90-e7b0-4b76-b1c5-f7efb3b39885,83.44682453697132,23.964068865026427,False,False,False,1,0,0,,,,
